sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label,start_hour,start_day,start_month,end_hour,end_day,end_month,duration_seconds
5,1,5,1,0,0,0,0.46402507793391123,0.4640619176789187,0.46402507794269915,0.4640619176480904,0.6176487692384818,0.0,1.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,2.5973431547619048e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.14563043207216914,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.617648769238482
1,0,1,0,0,0,0,0.45738345448626205,0.45738345876452513,0.45738345447160206,0.4573834587190943,8.221787737504385e-05,0.00784313725490196,0.25,0.00784313725490196,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0476099840327381,0.0476099840327381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487159521420766e-05,9.627206168987455e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Normal,0.0,Normal,12,16,9,12,16,9,8.221787737504388e-05
6,3,6,3,0,0,0,0.4602550060953945,0.46030418016016483,0.4602550060907089,0.4603041801481823,0.8244407680352934,0.00784313725490196,0.0,0.00784313725490196,0.0,0.0,,0.0,,0.0,,4.864651785714285e-06,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.832948428928259,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.8244407680352935
0,1,0,1,0,0,0,0.45988038173527457,0.4598803810949903,0.4598803817373776,0.4598803810773061,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.0
1,1,1,1,0,0,0,0.4640302448242437,0.46407931568683125,0.4640302448237551,0.4640793156530137,0.8227101819822529,0.0,0.5,0.0,0.5,,0.0,,0.0,,0.0,0.0,9.74977380952381e-06,0.0,0.0,,0.0,,0.0,,0.0,,0.45262704361124395,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.822710181982253
2,1,2,1,0,0,0,0.4640902727842331,0.4640908852452412,0.4640902727670608,0.46409088521804137,0.010279239985962798,0.0,0.25,0.0,0.25,,0.0,,0.0,,0.0,0.0,0.0003900917142857143,0.0,0.0,,0.0,,0.0,,0.0,,0.016962821623651685,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.010279239985962803
3,1,3,1,0,0,0,0.4640549435571302,0.46410204874700867,0.46405494353905796,0.46410204870961286,0.7897548503534365,0.0,0.5,0.0,0.5,,0.0,,0.0,,0.0,0.0,1.0156616071428571e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.4344960683647375,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.7897548503534366
4,1,4,1,0,0,0,0.4640672504901886,0.46411129320040345,0.46406725049522474,0.46411129319012956,0.7384107885897627,0.0,0.5,0.0,0.5,,0.0,,0.0,,0.0,0.0,1.086283630952381e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.4062481094113569,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.738410788589763
5,1,5,1,0,0,0,0.46412158288876526,0.4641217036405578,0.4641215828845203,0.46412170362176586,0.0020353937935529147,0.0,0.25,0.0,0.25,,0.0,,0.0,,0.0,0.0,0.0019686049017857143,0.0,0.0,,0.0,,0.0,,0.0,,0.0033561071997296366,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.0020353937935529156
6,2,6,2,0,0,0,0.46407342579914257,0.4641176752047613,0.46407342580199906,0.46411767518170577,0.7418759713240085,0.0392156862745098,0.0,0.0392156862745098,0.0,0.0,,0.0,,0.0,,2.7030238095238096e-05,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.08327390568186303,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mitm,1.0,mitm,12,16,9,12,16,9,0.7418759713240086
2,0,2,0,0,0,0,0.45426032654359005,0.454260328784585,0.45426032653116366,0.45426032874978106,4.812753797563543e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.03987196873214286,0.03987196873214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,0.0,Normal,12,16,9,12,16,9,4.8127537975635436e-05
2,0,2,0,0,0,0,0.4683759897307027,0.46837599159334786,0.4683759897318517,0.46837599157138093,4.2111595728680996e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.04549417716666667,0.04549417716666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Normal,0.0,Normal,12,16,9,12,16,9,4.2111595728681e-05
6,3,6,3,0,0,0,0.46798441448481753,0.4680047109432053,0.4679844144730069,0.46800471089560275,0.34029177319897724,1.0,0.0,0.9999999999999999,0.0,0.0,,0.0,,0.0,,0.0015026859285714286,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.001345359079511331,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.34029177319897735
1,1,1,1,0,0,0,0.4679852156259585,0.46798521498567425,0.4679852156158679,0.4679852149441635,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
3,1,3,1,0,0,0,0.4679862049233634,0.4679862042539753,0.46798620490410386,0.467986204232398,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
4,1,4,1,0,0,0,0.46798629270051606,0.46798629203112796,0.46798629269730485,0.4679862920255988,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
5,1,5,1,0,0,0,0.4679863789351657,0.4679863782657776,0.4679863789355853,0.46798637826387923,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
6,2,6,2,0,0,0,0.4679891712148674,0.4679891705454793,0.4679891712138911,0.467989170542181,0.0,0.0,0.125,0.0,0.125,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
6,3,6,3,0,0,0,0.47188941898639314,0.47194285434670746,0.4718894189728468,0.47194285433292105,0.8958840928460419,0.6392156862745098,0.0,0.6392156862745098,0.0,0.0,,0.0,,0.0,,0.00036485245833333335,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.005579057960996929,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.8958840928460421
0,1,0,1,0,0,0,0.46798449879861437,0.4679844981583301,0.4679844987975392,0.46798449812583576,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
2,1,2,1,0,0,0,0.467985304974718,0.46798530433443375,0.4679853049639894,0.4679853042922848,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
6,3,6,3,0,0,0,0.47194976508035325,0.47196217795135453,0.471949765076799,0.47196217792740874,0.20811951671930615,0.3607843137254902,0.0,0.3607843137254902,0.0,0.0,,0.0,,0.0,,0.0008864492619047619,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0023024355838738666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.20811951671930617
2,1,2,1,0,0,0,0.4719505655230023,0.4719505648536142,0.4719505655020044,0.47195056482460845,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0
6,3,6,3,0,0,0,0.47202123736497015,0.47207460971549153,0.4720212373542478,0.4720746096800499,0.8948272923246602,0.6235294117647059,0.0,0.6235294117647059,0.0,0.0,,0.0,,0.0,,0.0003563192678571429,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.005713751345189277,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.8948272923246604
2,1,2,1,0,0,0,0.47202124082832597,0.4720574064122047,0.47202124082291647,0.47205740639901067,0.6063468190705368,0.00784313725490196,0.0,0.00784313725490196,0.0,0.0,,0.0,,0.0,,6.614389880952381e-06,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.6126018072553958,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.606346819070537
0,1,0,1,0,0,0,0.47195056098280475,0.47195056031341664,0.47195056095685234,0.47195056027945637,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0
3,1,3,1,0,0,0,0.4719015175651293,0.47190151692484505,0.47190151756967286,0.4719015168923473,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0
2,1,2,1,0,0,0,0.4720935334044043,0.4720935327350162,0.4720935333807088,0.4720935327031076,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0
1,1,1,1,0,0,0,0.47188944049412385,0.4718894398538396,0.47188944050251463,0.47188943982520637,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0
4,1,4,1,0,0,0,0.47190152056282386,0.47190151989343576,0.47190152055990453,0.47190151988257895,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0
6,2,6,2,0,0,0,0.4719018814212177,0.47193772744503804,0.4719018814210589,0.47193772740136714,0.6009886198425827,0.0,0.25,0.0,0.25,,0.0,,0.0,,0.0,0.0,6.673360119047619e-06,0.0,0.0,,0.0,,0.0,,0.0,,0.9919344529300641,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.6009886198425829
5,1,5,1,0,0,0,0.4719015231821686,0.47190152254188433,0.47190152319130835,0.47190152251398276,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0
2,0,2,0,0,0,0,0.4717442805413157,0.4717442831315566,0.4717442805447994,0.47174428309714966,5.4143480222589857e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.03548651549107143,0.03548651549107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Normal,0.0,Normal,12,16,9,12,16,9,5.414348022258986e-05
6,3,6,3,0,0,0,0.47208152306848206,0.4720939072140027,0.4720815230555207,0.4720939071997177,0.20763824133954978,0.3568627450980392,0.0,0.35686274509803917,0.0,0.0,,0.0,,0.0,,0.0008788449732142858,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.002322710100564447,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.2076382413395498
0,1,0,1,0,0,0,0.4727240542124491,0.4727240731881466,0.4727240542224363,0.4727240731598497,0.0003288715095001754,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.006059431544642857,0.006059431544642857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,0.0003288715095001755
1,1,1,1,0,0,0,0.4727240737120155,0.4727240755746607,0.4727240737187466,0.472724075552035,4.2111595728680996e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.04549417716666667,0.04549417716666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,4.2111595728681e-05
2,1,2,1,0,0,0,0.47272407362470403,0.47272407534183003,0.4727240735991373,0.47272407531281646,4.0106281646362853e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.047557538410714285,0.047557538410714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,4.010628164636287e-05
3,1,3,1,0,0,0,0.4727240731299389,0.47272407507989556,0.47272407312070025,0.4727240750735979,4.4116909810999145e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.04360241537797619,0.04360241537797619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,4.411690981099915e-05
4,1,4,1,0,0,0,0.47388762442278676,0.4738876248302404,0.47388762440159476,0.47388762479790186,1.8047826740863288e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.09940450730059525,0.09940450730059525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,1.804782674086329e-05
5,1,5,1,0,0,0,0.47388762462651357,0.4738876249466557,0.47388762464081324,0.47388762491751113,1.6042512658545142e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.10981490852678572,0.10981490852678572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,1.6042512658545145e-05
6,2,6,2,0,0,0,0.4738876245392021,0.4738876249466557,0.473887624521204,0.47388762491751113,1.8047826740863288e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.09940450730059525,0.09940450730059525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,port-scan,1.0,port-scan,12,16,9,12,16,9,1.804782674086329e-05
1,0,1,0,0,0,0,0.4675493262184318,0.4675493272370659,0.4675493262005968,0.46754932720404774,2.8074397152454e-05,0.00392156862745098,0.125,0.00392156862745098,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.06637155146130953,0.06637155146130953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Normal,0.0,Normal,12,16,9,12,16,9,2.8074397152454006e-05
6,3,6,3,0,0,0,0.47782062357873656,0.4778458546206821,0.4778206235696607,0.4778458545779936,0.4230230109790945,1.0,0.0,0.9999999999999999,0.0,0.0,,0.0,,0.0,,0.001208805279761905,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0016744365708973275,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.4230230109790946
0,1,0,1,0,0,0,0.47782069150707684,0.47782069083768874,0.4778206915077236,0.47782069082190215,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
1,1,1,1,0,0,0,0.47782128979451954,0.47782128912513144,0.47782128979327015,0.4778212891074479,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
2,1,2,1,0,0,0,0.47782136168098077,0.47782136101159267,0.4778213616784388,0.47782136099261646,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
3,1,3,1,0,0,0,0.4778221320884768,0.4778221314190887,0.47782213208171864,0.47782213139589513,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
4,1,4,1,0,0,0,0.4778222057502717,0.4778222050808836,0.4778222057610263,0.4778222050752027,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
5,1,5,1,0,0,0,0.47782228724099696,0.47782228657160886,0.4778222872149362,0.47782228652911246,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
6,2,6,2,0,0,0,0.4778243010805454,0.4778243004111573,0.47782430107614127,0.47782430039031465,0.0,0.0,0.125,0.0,0.125,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ip-scan,1.0,ip-scan,12,16,9,12,16,9,0.0
6,3,6,3,0,0,0,0.48188260925235227,0.4819011568906717,0.481882609250155,0.4819011568457326,0.31097207600140364,1.0,0.0,0.9999999999999999,0.0,0.0,,0.0,,0.0,,0.001644364363095238,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0012287347316191585,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.3109720760014037
2,1,2,1,0,0,0,0.4818832693854347,0.4818832687160466,0.4818832693736919,0.48188326868203946,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.0
1,1,1,1,0,0,0,0.48188321784255095,0.48188321717316285,0.4818832178220984,0.481883217130446,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.0
3,1,3,1,0,0,0,0.4818837574857753,0.4818837568163872,0.4818837574991049,0.4818837568074517,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.0
4,1,4,1,0,0,0,0.48188384660170414,0.48188384593231604,0.48188384660800776,0.48188384591635447,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.0
2,1,2,1,0,0,0,0.48214958468452096,0.4821879837254528,0.4821495846663879,0.4821879836917584,0.6437920489296635,0.00392156862745098,0.5,0.00392156862745098,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1148363095238095e-06,1.2459351190476189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.32926807455350526,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.6437920489296637
6,3,6,3,0,0,0,0.4821495735668577,0.4821968248579651,0.4821495735427262,0.48219682484983206,0.7922053441620293,0.01568627450980392,0.0,0.01568627450980392,0.0,0.0,,0.0,,0.0,,1.0125199404761905e-05,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.26678778153531213,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.7922053441620294
5,1,5,1,0,0,0,0.48188393740565516,0.48188393673626706,0.48188393739144036,0.4818839366997869,0.0,0.00392156862745098,0.0,0.00392156862745098,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.0
1,1,1,1,0,0,0,0.48215982789406553,0.48220428251079284,0.4821598278842858,0.48220428248753233,0.7453170902892664,0.00392156862745098,0.75,0.00392156862745098,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.690544642857143e-06,1.6143267857142856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.23113201740472594,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.7453170902892665
3,1,3,1,0,0,0,0.482172429561615,0.48222029855242,0.482172429557683,0.48222029852700277,0.8025607860831202,0.00392156862745098,0.75,0.00392156862745098,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.498636904761905e-06,1.4991827380952382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.254214427867763,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.8025607860831203
4,1,4,1,0,0,0,0.48219683606293984,0.4822159860341344,0.48219683606755,0.48221598601493726,0.3210708377199578,0.00392156862745098,0.75,0.00392156862745098,0.75,0.0,0.0,0.0,0.0,0.0,0.0,6.245666666666667e-06,3.7474002976190475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.092128101814807,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.3210708377199579
6,2,6,2,0,0,0,0.4818850558658596,0.4818850551964715,0.4818850558576831,0.4818850551660281,0.0,0.0,0.125,0.0,0.125,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.0
2,1,2,1,0,0,0,0.48221209915936925,0.4822396860399749,0.4822120991667163,0.48223968599283823,0.46251967714443265,0.0,0.5,0.0,0.5,,0.0,,0.0,,0.0,0.0,1.73424375e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.25446126312101386,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.46251967714443276
5,1,5,1,0,0,0,0.4822260345099494,0.48225404415279627,0.48222603448342516,0.48225404412828043,0.4696084624254273,0.00392156862745098,1.0,0.00392156862745098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270166666666667e-06,3.416133630952381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10353744588642103,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.4696084624254274
2,1,2,1,0,0,0,0.4822886759066023,0.48228916464722715,0.48228867588918445,0.48228916463806426,0.00820574522484584,0.0,0.25,0.0,0.25,,0.0,,0.0,,0.0,0.0,0.0004886417589285714,0.0,0.0,,0.0,,0.0,,0.0,,0.013540428742102874,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.008205745224845842
1,1,1,1,0,0,0,0.4822317215439398,0.4822771114122588,0.4822317215451773,0.48227711137316714,0.7609966410989121,0.0,0.5,0.0,0.5,,0.0,,0.0,,0.0,0.0,1.0540431547619048e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.4186743074066885,,,,,,,,,,,,,,,,,,,,,,,,,1.0,replay,1.0,replay,12,16,9,12,16,9,0.7609966410989122
